,Model_Name,Enocding_Type,Clustering_Algorithm,Clusters,Silhouette_Score,Survival_Pval,Cluster_score
0,L2GCNConv,final,KMEANS,2,0.716387613272226,0.15835852834463662,0.11123632958207012
1,L2GCNConv,final,KMEANS,3,0.704481671215039,0.0026839182306298715,0.007434920356199497
2,L2GCNConv,final,KMEANS,4,0.5120334976296864,0.010276231573131726,0.007122594263131073
3,L2GCNConv,final,KMEANS,5,0.5108542542410942,0.01798152405520738,0.005986345704409814
4,L2GCNConv,final,KMEANS,6,0.39216761387556953,0.01209891207674138,0.005663178823413742
5,L2GCNConv,final,PAM,2,0.7266358137130737,0.1818461605811627,0.14456913382327266
6,L2GCNConv,final,PAM,3,0.5375394821166992,0.06108384672435961,0.08002160428620551
7,L2GCNConv,final,PAM,4,0.6040208339691162,0.12799309546611318,0.0129720319009574
8,L2GCNConv,final,PAM,5,0.5142201781272888,0.21134859282454227,0.014120864811904773
9,L2GCNConv,final,PAM,6,0.5131248235702515,0.06033778812794689,0.0072898064372852065
10,L2GCNConv,final,COMMONNN,2,-0.3173666917757849,0.8281743526244677,0.023332962968841763
11,L2GCNConv,final,AFFINITY_PROPAGATION,2,0.7524100542068481,0.8552208857204138,0.0308566530689989
12,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,2,0.6294232330945405,0.5107341588625258,0.1776797193695338
13,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,3,0.6011405391915647,0.7409951766136714,0.040106466597623056
14,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,4,0.6079541605203622,0.01506904178833716,0.006517981503219078
15,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,5,0.38703409922133564,0.010436154574679212,0.006325685652558271
16,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,6,0.3950722673942894,0.004482580184803083,0.00566758203765359
17,L2GCNConv,final,BRICH,2,0.7504231333732605,0.09038578387063426,0.09910953794384217
18,L2GCNConv,final,BRICH,3,0.7311530113220215,0.010821644299924467,0.010544938461063169
19,L2GCNConv,final,BRICH,4,0.6293811202049255,0.02470637148724462,0.009835870154574733
20,L2GCNConv,final,BRICH,5,0.6272253394126892,0.05239340912049077,0.007258558963469763
21,L2GCNConv,final,BRICH,6,0.5512239336967468,0.09349494163278506,0.006318727207670481
22,L2GCNConv,final,MEANSHIFT,17,0.5172270397082708,0.18307741084906567,0.00036335781314594486
23,L2GCNConv,final,SPECTRAL_CLUSTERING,2,0.8360532118035183,0.0035138969588393116,0.007904636434342312
24,L2GCNConv,final,SPECTRAL_CLUSTERING,3,0.7111100710859052,0.00597406274181763,0.0066946591042760925
25,L2GCNConv,final,SPECTRAL_CLUSTERING,4,0.6705764422006846,0.01662743151954614,0.004441251387891059
26,L2GCNConv,final,SPECTRAL_CLUSTERING,5,0.6460179954251303,0.011095913697949813,0.003758409370742646
27,L2GCNConv,final,SPECTRAL_CLUSTERING,6,0.6581293773292317,0.04637472865392812,0.0016701470352740641
28,L2GCNConv,final,GAUSSIAN_MIXTURE,2,0.716387613272226,0.15835852834463662,0.11123632958207012
29,L2GCNConv,final,GAUSSIAN_MIXTURE,3,0.7020971073184534,0.00259761087269816,0.007447785568975083
30,L2GCNConv,final,GAUSSIAN_MIXTURE,4,0.6193574385880867,0.016196300560865018,0.00643324409838696
31,L2GCNConv,final,GAUSSIAN_MIXTURE,5,0.5108542542410942,0.01798152405520738,0.005986345704409814
32,L2GCNConv,final,GAUSSIAN_MIXTURE,6,0.5072208450721098,0.03591669034168086,0.004183852498561633
0,L2GCNConv,alsnmf,KMEANS,2,0.7616013406801583,0.04138181509640415,0.11999809526832907
1,L2GCNConv,alsnmf,KMEANS,3,0.6606149490378573,0.23106259816425873,0.06589088774050253
2,L2GCNConv,alsnmf,KMEANS,4,0.6669324567335507,0.16290178644202927,0.015295626272043087
3,L2GCNConv,alsnmf,KMEANS,5,0.6282693495361179,0.3413387819166542,0.010686586032250013
4,L2GCNConv,alsnmf,KMEANS,6,0.5754884988290847,0.011246085437949886,0.007137635233391959
5,L2GCNConv,alsnmf,PAM,2,0.6792119741439819,0.5527305585645202,0.19380644751670606
6,L2GCNConv,alsnmf,PAM,3,0.6434677839279175,0.12348209660877264,0.07602508212952197
7,L2GCNConv,alsnmf,PAM,4,0.5736308693885803,0.21100757259759986,0.05444012254743705
8,L2GCNConv,alsnmf,PAM,5,0.5646945834159851,0.15887515979246067,0.037215392742796075
9,L2GCNConv,alsnmf,PAM,6,0.5581052303314209,0.5778316874868038,0.019543114602424323
10,L2GCNConv,alsnmf,COMMONNN,12,0.430358838709653,0.7673199310343958,0.0010659067645171457
11,L2GCNConv,alsnmf,AFFINITY_PROPAGATION,11,0.6093915104866028,0.1174708506716413,0.003990795267312148
12,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.7557077972110817,0.09038578387063426,0.09910953794384217
13,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.6398696300017555,0.2343535300683877,0.06913345400371716
14,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.6478698834776313,0.028150708707785795,0.010079917820141697
15,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.6271764457523306,0.05793112679863158,0.008605707586716034
16,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.6405939009905074,0.10398924013851049,0.006565916806821946
17,L2GCNConv,alsnmf,BRICH,2,0.6905906796455383,0.289584578691371,0.16656878462246633
18,L2GCNConv,alsnmf,BRICH,3,0.6145509481430054,0.23303104495731114,0.049329215209912534
19,L2GCNConv,alsnmf,BRICH,4,0.6041918992996216,0.36576408172121316,0.03721914437023425
20,L2GCNConv,alsnmf,BRICH,5,0.606537938117981,0.05256150012188626,0.008959748612892927
21,L2GCNConv,alsnmf,BRICH,6,0.5761785507202148,0.07536023536129828,0.00857764394256753
22,L2GCNConv,alsnmf,DBSCAN,2,0.7225151480238813,0.2913898327113513,0.16656878462246633
23,L2GCNConv,alsnmf,MEANSHIFT,5,0.7084810459612878,0.02151503375513495,0.0022994596269876578
24,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,2,0.7616013406801583,0.04138181509640415,0.11999809526832907
25,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,3,0.6003830857366432,0.642055113194045,0.0363313585038086
26,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,4,0.37955715316134137,0.7494114218921664,0.030529403645112696
27,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,5,0.22022738578234421,0.8615014771400776,0.003523390174663173
28,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,6,0.2220953102493282,0.8798968596635794,0.0018698608353868236
29,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,2,0.5922524367449843,0.47935292929989115,0.2276789257313376
30,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,3,0.627931752635644,0.2382936412763381,0.06983470048889254
31,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,4,0.5472169963378,0.12242069912133724,0.023088088693423145
32,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,5,0.5386678352017287,0.03564223495451177,0.007867544538880904
33,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,6,0.5135654030828504,0.516485203861118,0.011262028875941627
0,L2GCNConv,nmf,KMEANS,2,0.7762436868393343,0.15835852834463662,0.11123632958207012
1,L2GCNConv,nmf,KMEANS,3,0.7168552683359176,0.8385028791367654,0.03105118887321457
2,L2GCNConv,nmf,KMEANS,4,0.6359220248211215,0.3380452473497068,0.010144628061305923
3,L2GCNConv,nmf,KMEANS,5,0.6445291078168534,0.018305022415493203,0.005851323939547705
4,L2GCNConv,nmf,KMEANS,6,0.6070375257348872,0.01348386206144297,0.0055106390227126776
5,L2GCNConv,nmf,PAM,2,0.7465848326683044,0.38929998721365044,0.13666449738893033
6,L2GCNConv,nmf,PAM,3,0.6992666125297546,0.7910863694936521,0.03969523366388461
7,L2GCNConv,nmf,PAM,4,0.5530264973640442,0.2829672234473124,0.025187622722107315
8,L2GCNConv,nmf,PAM,5,0.5510355830192566,0.3933135663273499,0.009383756174000338
9,L2GCNConv,nmf,PAM,6,0.5752906203269958,0.028875221025272183,0.005568345284025173
10,L2GCNConv,nmf,COMMONNN,3,0.7520293772098186,0.011638619043612268,0.0026489217393161936
11,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,2,0.7761207228344215,0.21222043356169304,0.10523642481865367
12,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,3,0.7669685954189845,0.0035424259698909454,0.007374629510674025
13,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,4,0.6381905470970268,0.009021791456082794,0.00681918892124594
14,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,5,0.6601999265453485,0.020129760824150376,0.005391119112986884
15,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,6,0.5247867233214598,0.023128147773276306,0.005279921718380112
16,L2GCNConv,nmf,BRICH,2,0.7787061929702759,0.21222043356169304,0.10523642481865367
17,L2GCNConv,nmf,BRICH,3,0.7736600637435913,0.0035424259698909454,0.007374629510674025
18,L2GCNConv,nmf,BRICH,4,0.7420206665992737,0.009876362224954095,0.00573245693400634
19,L2GCNConv,nmf,BRICH,5,0.6710850596427917,0.020129760824150376,0.005391119112986884
20,L2GCNConv,nmf,BRICH,6,0.6763530373573303,0.03891063008817387,0.004176666945554415
21,L2GCNConv,nmf,DBSCAN,2,0.8247426938389204,0.4565687395482073,0.011809336359740321
22,L2GCNConv,nmf,MEANSHIFT,6,0.6889144246881593,0.04669746827330654,0.002093795884903785
23,L2GCNConv,nmf,SPECTRAL_CLUSTERING,2,0.7762436868393343,0.15835852834463662,0.11123632958207012
24,L2GCNConv,nmf,SPECTRAL_CLUSTERING,3,0.27018126016458627,0.022560777193946658,0.07474958030418807
25,L2GCNConv,nmf,SPECTRAL_CLUSTERING,4,0.1021149644275645,0.11311908506087896,0.0037885167550049123
26,L2GCNConv,nmf,SPECTRAL_CLUSTERING,5,0.09666756878153887,0.12337762378130494,0.0019408780953595365
27,L2GCNConv,nmf,SPECTRAL_CLUSTERING,6,0.11501072076168906,0.14006703108493282,0.001304683744281522
28,L2GCNConv,nmf,GAUSSIAN_MIXTURE,2,0.7204569663775341,0.5652636315888793,0.16656878462246633
29,L2GCNConv,nmf,GAUSSIAN_MIXTURE,3,0.7217166436738356,0.011638001780428314,0.007603610910025158
30,L2GCNConv,nmf,GAUSSIAN_MIXTURE,4,0.6296392632727825,0.5074174888242351,0.020864174225790105
31,L2GCNConv,nmf,GAUSSIAN_MIXTURE,5,0.6396768699013644,0.018074880295674584,0.005940766894850072
32,L2GCNConv,nmf,GAUSSIAN_MIXTURE,6,0.6005339717862471,0.027079908453118733,0.005571550145059302
0,L2GCNConv,fpdnmf,KMEANS,2,0.7491060977938238,0.04138181509640415,0.11999809526832907
1,L2GCNConv,fpdnmf,KMEANS,3,0.6222840726777512,0.23831733028768795,0.06689221569735422
2,L2GCNConv,fpdnmf,KMEANS,4,0.6182702897430846,0.16824836354283348,0.015409193882823953
3,L2GCNConv,fpdnmf,KMEANS,5,0.5627087099496474,0.2911275871447584,0.011731299142708543
4,L2GCNConv,fpdnmf,KMEANS,6,0.5698126007158651,0.05632472212936469,0.0072292303686862245
5,L2GCNConv,fpdnmf,PAM,2,0.5818868279457092,0.4212084945740022,0.22132982016158476
6,L2GCNConv,fpdnmf,PAM,3,0.5340933799743652,0.31099098627863797,0.09589548781617717
7,L2GCNConv,fpdnmf,PAM,4,0.5967943668365479,0.1801485380753871,0.0545996369233505
8,L2GCNConv,fpdnmf,PAM,5,0.5696324706077576,0.2678800910603518,0.033586692335231615
9,L2GCNConv,fpdnmf,PAM,6,0.5650635957717896,0.1039330053564699,0.019216382406092945
10,L2GCNConv,fpdnmf,COMMONNN,29,-0.06796598422665114,0.18101947601978535,0.0004039599531730969
11,L2GCNConv,fpdnmf,AFFINITY_PROPAGATION,10,0.619239866733551,0.13598436049583357,0.005133755310510069
12,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,2,0.746804152563002,0.09038578387063426,0.09910953794384217
13,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,3,0.6193603633517856,0.20327073816891017,0.059079637454401174
14,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,4,0.632512576844783,0.02470637148724462,0.009835870154574733
15,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,5,0.534030182201963,0.014679542605041486,0.00939400429338426
16,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,6,0.5349057086257346,0.02982612854876121,0.007015053719696407
17,L2GCNConv,fpdnmf,BRICH,2,0.6178799271583557,0.289584578691371,0.16656878462246633
18,L2GCNConv,fpdnmf,BRICH,3,0.5192100405693054,0.23303104495731114,0.049329215209912534
19,L2GCNConv,fpdnmf,BRICH,4,0.5153722167015076,0.206906271602528,0.039989667266097706
20,L2GCNConv,fpdnmf,BRICH,5,0.5129638910293579,0.03003645179841345,0.009111713569982582
21,L2GCNConv,fpdnmf,BRICH,6,0.5617544054985046,0.05692486283951987,0.00866588026293476
22,L2GCNConv,fpdnmf,DBSCAN,6,0.16527338200686384,0.22347168544941465,0.010803239989741701
23,L2GCNConv,fpdnmf,MEANSHIFT,3,0.7194348464468387,0.2404311009422626,0.01423739655104227
24,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,2,0.7236879329566611,0.6981675771807461,0.04190409676036888
25,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,3,0.7241094602137497,0.01149267904389698,0.010952480130069938
26,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,4,0.4863772409855084,0.012776957280952532,0.010254597847544756
27,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,5,0.5184848412239809,0.04937320147379888,0.009520516782836707
28,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,6,0.26302469083771096,0.08608100724907386,0.0028085400923079
29,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,2,0.5628617188652132,0.3870307913756388,0.2299963492642974
30,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,3,0.6004375105363906,0.2382936412763381,0.06983470048889254
31,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,4,0.5509429845285461,0.20919642460416316,0.016159245028018774
32,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,5,0.5326860162780693,0.07342016109672972,0.007870061496582648
33,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,6,0.5492567243090846,0.5388316840414631,0.011242429406307514
0,L2GCNConv,pnmf,KMEANS,2,0.7734112293250075,0.15835852834463662,0.11123632958207012
1,L2GCNConv,pnmf,KMEANS,3,0.7142549696605103,0.8464710399407205,0.028685258964143423
2,L2GCNConv,pnmf,KMEANS,4,0.6310710850429231,0.394590272512199,0.010111534314640439
3,L2GCNConv,pnmf,KMEANS,5,0.6379477207011228,0.018305022415493203,0.005851323939547705
4,L2GCNConv,pnmf,KMEANS,6,0.5929045924673177,0.013875580939867875,0.005502739781433554
5,L2GCNConv,pnmf,PAM,2,0.7482512593269348,0.38929998721365044,0.13666449738893033
6,L2GCNConv,pnmf,PAM,3,0.7468565702438354,0.41505373830379866,0.010932884692317386
7,L2GCNConv,pnmf,PAM,4,0.710563600063324,0.016014507522887092,0.0065070260388300225
8,L2GCNConv,pnmf,PAM,5,0.5576226115226746,0.546666155846093,0.019691839464226545
9,L2GCNConv,pnmf,PAM,6,0.5461161732673645,0.020962170761494765,0.005722330946241802
10,L2GCNConv,pnmf,COMMONNN,6,0.6652927933637802,0.06793047042624656,0.001955318093952622
11,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,2,0.7717822724125885,0.15835852834463662,0.1141886636720052
12,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,3,0.7652212590775873,0.002764678125013135,0.007421252146870071
13,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,4,0.6258139471716403,0.008086590235597668,0.007154334220528177
14,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,5,0.6374203754211296,0.018326750899729672,0.0056181633648296194
15,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,6,0.5722261379720354,0.0263603347130625,0.005173886113300453
16,L2GCNConv,pnmf,BRICH,2,0.7887099385261536,0.5188081583070266,0.05266583070109998
17,L2GCNConv,pnmf,BRICH,3,0.7580193281173706,0.005886629078584779,0.006780776355976453
18,L2GCNConv,pnmf,BRICH,4,0.7212258577346802,0.01561354941842915,0.006326975416136015
19,L2GCNConv,pnmf,BRICH,5,0.7129577398300171,0.034523149802564074,0.004480409589368658
20,L2GCNConv,pnmf,BRICH,6,0.6143134832382202,0.06181905458800317,0.004374924875874607
21,L2GCNConv,pnmf,DBSCAN,2,0.7840856519275409,0.7892175790133764,0.03457087982730433
22,L2GCNConv,pnmf,MEANSHIFT,6,0.6817995170249119,0.04669746827330654,0.002093795884903785
23,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,2,0.7717822724125885,0.15835852834463662,0.1141886636720052
24,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,3,0.34166406220345,0.17908996868299815,0.051047414296343324
25,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,4,0.06388611711986296,0.45915206396184893,0.0036721931324364666
26,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,5,0.05217977253040013,0.4668368670486701,0.0019171675012715935
27,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,6,0.02846982693119012,0.5584837311657613,0.001296870432620989
28,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,2,0.6989320600668656,0.5151164352154741,0.1711083951048396
29,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,3,0.6004158927565492,0.1767245635946707,0.05921519401844676
30,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,4,0.6864249698565493,0.015847024765399627,0.006443445203282148
31,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,5,0.5560258073930026,0.010614684083433107,0.006645193331958366
32,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,6,0.5889994727986557,0.018609701038962572,0.005601337171118777
0,L2GCNConv,gnmf,KMEANS,2,0.5256477880520515,0.21550764426722693,0.19380644751670606
1,L2GCNConv,gnmf,KMEANS,3,0.5667240006303623,0.2974896003315859,0.08201821770555172
2,L2GCNConv,gnmf,KMEANS,4,0.5214431726850569,0.7188482815575008,0.03240211194537268
3,L2GCNConv,gnmf,KMEANS,5,0.5380932896310825,0.6681928044049796,0.01942898962173722
4,L2GCNConv,gnmf,KMEANS,6,0.4941906483710364,0.8251203206273883,0.013515115563126628
5,L2GCNConv,gnmf,PAM,2,0.43429163098335266,0.9317948818065177,0.2045681814574372
6,L2GCNConv,gnmf,PAM,3,0.3994188606739044,0.947644816130525,0.05579240468366638
7,L2GCNConv,gnmf,PAM,4,0.43856385350227356,0.4411916762224445,0.0573088988104664
8,L2GCNConv,gnmf,PAM,5,0.4846291244029999,0.48715281005203637,0.02617467458818101
9,L2GCNConv,gnmf,PAM,6,0.5147319436073303,0.7715767659285188,0.007650191916862621
10,L2GCNConv,gnmf,COMMONNN,33,-0.08378234807410752,0.025538977410011467,0.00035585642794594554
11,L2GCNConv,gnmf,AFFINITY_PROPAGATION,14,0.547414243221283,0.9232356049002167,0.0024850552367123814
12,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,2,0.5538944789263588,0.25979755146709266,0.14196600053967398
13,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,3,0.5559663479069821,0.5299582128209761,0.061743871197133676
14,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,4,0.4925765250947375,0.7229601204122451,0.04868872055424263
15,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,5,0.4954456757506172,0.8544759264231234,0.022044222284489993
16,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,6,0.4927962372813532,0.9149497200231653,0.012449567630154066
17,L2GCNConv,gnmf,BRICH,2,0.6194921135902405,0.7298456046050315,0.05968159235567689
18,L2GCNConv,gnmf,BRICH,3,0.5775254964828491,0.9421159491723319,0.01566953941555952
19,L2GCNConv,gnmf,BRICH,4,0.43536561727523804,0.9892204353149225,0.014664169409319245
20,L2GCNConv,gnmf,BRICH,5,0.5258813500404358,0.9739101827761576,0.012962679486634508
21,L2GCNConv,gnmf,BRICH,6,0.4883267879486084,0.9870242551039118,0.010923276097308815
22,L2GCNConv,gnmf,DBSCAN,4,-0.12124746361999472,0.7200804071593161,0.02323331659381933
23,L2GCNConv,gnmf,MEANSHIFT,2,0.5795401474780281,0.9486620665199225,0.049110331582038376
24,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,2,0.5227569084980719,0.1986326975094517,0.1956794336597832
25,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,3,0.52821630845633,0.8397013782237777,0.03393601879533349
26,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,4,0.17591044274680134,0.5557862797027153,0.026011148959766216
27,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,5,-0.2491218833581493,0.45567359883808,0.003454795214322798
28,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,6,-0.25226593642923617,0.5148196716524014,0.0018502738174148298
29,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,2,0.059543242968099964,0.7667200908877915,0.17980666973540102
30,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,3,0.1413006535121542,0.8229690556698104,0.07268332527630066
31,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,4,0.12439671742715251,0.8513663004119641,0.01931108280785874
32,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,5,-0.18556305888930907,0.9537958554099978,0.01758854347209285
33,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,6,-0.1357075340635956,0.6930979887250543,0.011659984318376162
0,L3GCNConv,final,KMEANS,2,0.678501947443089,0.4302517631171594,0.16885446262757736
1,L3GCNConv,final,KMEANS,3,0.5782901700709235,0.573019234557034,0.08261330210170363
2,L3GCNConv,final,KMEANS,4,0.5903906617375336,0.019975568804757506,0.007260307379454776
3,L3GCNConv,final,KMEANS,5,0.5446207017614135,0.02491606919163864,0.0066452657801979766
4,L3GCNConv,final,KMEANS,6,0.5557407922532603,0.022939997276754973,0.005405727259211253
5,L3GCNConv,final,PAM,2,0.6998969316482544,0.5782011637533592,0.17552102347581786
6,L3GCNConv,final,PAM,3,0.5928162336349487,0.7047393262340546,0.09166284525252628
7,L3GCNConv,final,PAM,4,0.5614184141159058,0.3906332057245926,0.04631991066874371
8,L3GCNConv,final,PAM,5,0.5878490805625916,0.21715895172170324,0.0327635554232876
9,L3GCNConv,final,PAM,6,0.5971677303314209,0.331323541562477,0.016903525033451917
10,L3GCNConv,final,COMMONNN,4,-0.31959390946150207,0.10193570539830939,0.003637928062635144
11,L3GCNConv,final,AFFINITY_PROPAGATION,9,0.5618412494659424,0.8403908839038332,0.0029788176903533933
12,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,2,0.6745091855904817,0.5537868060609195,0.13396612752178536
13,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,3,0.5690953459273513,0.7984574077133647,0.08434749568374578
14,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,4,0.5820939455943775,0.03209955244511798,0.007273874954434488
15,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,5,0.575663331037809,0.04772352805802926,0.005725196023088648
16,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,6,0.5236820361949074,0.08036923247903156,0.005274332447571087
17,L3GCNConv,final,BRICH,2,0.7011443376541138,0.6065876126779242,0.1733305820542531
18,L3GCNConv,final,BRICH,3,0.608630895614624,0.28041464093482593,0.051048373242144354
19,L3GCNConv,final,BRICH,4,0.5787767171859741,0.40453459279257287,0.03697915520239484
20,L3GCNConv,final,BRICH,5,0.589085578918457,0.5106850132635804,0.01795087114664589
21,L3GCNConv,final,BRICH,6,0.5883926749229431,0.6555338311657225,0.0032310543957973447
22,L3GCNConv,final,DBSCAN,2,-0.19798986242747496,0.961731834021738,0.05968159235567689
23,L3GCNConv,final,MEANSHIFT,5,0.5858595183518915,0.01747756928534862,0.005561265622330364
24,L3GCNConv,final,SPECTRAL_CLUSTERING,2,0.7146337943966694,0.0035138969588393116,0.007904636434342312
25,L3GCNConv,final,SPECTRAL_CLUSTERING,3,0.6789191636043457,0.002494439288583049,0.007434920356199497
26,L3GCNConv,final,SPECTRAL_CLUSTERING,4,0.657547097706547,0.018439652757505733,0.006077051974106576
27,L3GCNConv,final,SPECTRAL_CLUSTERING,5,0.6351295841368431,0.03189239732815663,0.0033069923296585495
28,L3GCNConv,final,SPECTRAL_CLUSTERING,6,0.5994519447223952,0.04695248174947829,0.0030761015557748527
29,L3GCNConv,final,GAUSSIAN_MIXTURE,2,0.678501947443089,0.4302517631171594,0.16885446262757736
30,L3GCNConv,final,GAUSSIAN_MIXTURE,3,0.5812941945411269,0.6457947511896789,0.08149596232049029
31,L3GCNConv,final,GAUSSIAN_MIXTURE,4,0.5903906617375336,0.019975568804757506,0.007260307379454776
32,L3GCNConv,final,GAUSSIAN_MIXTURE,5,0.5431251941873986,0.014062545071758907,0.006650877883232519
33,L3GCNConv,final,GAUSSIAN_MIXTURE,6,0.4752178756339132,0.8728406401397046,0.014496012837504272
0,L3GCNConv,alsnmf,KMEANS,2,0.7204805252073705,0.4854473703679748,0.1776797193695338
1,L3GCNConv,alsnmf,KMEANS,3,0.6494840642607427,0.6403757520293858,0.08126815760012183
2,L3GCNConv,alsnmf,KMEANS,4,0.6404155270480861,0.5394420684166441,0.04187591871808633
3,L3GCNConv,alsnmf,KMEANS,5,0.6179716803005713,0.49937580871066545,0.031256844834628796
4,L3GCNConv,alsnmf,KMEANS,6,0.6255386951009946,0.5749582472750994,0.016473410565830064
5,L3GCNConv,alsnmf,PAM,2,0.6912944912910461,0.4608978113904475,0.19752067427501152
6,L3GCNConv,alsnmf,PAM,3,0.6615579128265381,0.8226673228545284,0.09262825669773433
7,L3GCNConv,alsnmf,PAM,4,0.6188008189201355,0.9178229558784347,0.05726704794898725
8,L3GCNConv,alsnmf,PAM,5,0.6290892958641052,0.27352218876509204,0.03229173018617477
9,L3GCNConv,alsnmf,PAM,6,0.6340171098709106,0.1771369364207259,0.02379256555760169
10,L3GCNConv,alsnmf,COMMONNN,23,0.38266430366441323,0.5316177128372392,0.0005505043877527818
11,L3GCNConv,alsnmf,AFFINITY_PROPAGATION,8,0.6266272068023682,0.3071748353463066,0.012653905039128811
12,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.64922159503596,0.4252808039705962,0.2311074427390041
13,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.659260260201572,0.3688266470823981,0.07317035360503511
14,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.6286575334609197,0.4526103260578397,0.03622482980671562
15,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.6116795617315942,0.5829044873596216,0.03063140239016264
16,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.6218277555416127,0.6654321437958626,0.016310133352547062
17,L3GCNConv,alsnmf,BRICH,2,0.6960293650627136,0.6065876126779242,0.1733305820542531
18,L3GCNConv,alsnmf,BRICH,3,0.6626898646354675,0.8757393585487513,0.09285015626118281
19,L3GCNConv,alsnmf,BRICH,4,0.654973030090332,0.1804596961130946,0.04113802407664463
20,L3GCNConv,alsnmf,BRICH,5,0.6081088781356812,0.2565543220503474,0.021529693166038304
