,Model_Name,Enocding_Type,Clustering_Algorithm,Clusters,Silhouette_Score,Survival_Pval,Cluster_score
0,L2GCNConv,final,KMEANS,2,0.6793092950743768,0.1945330953296983,0.10825224996428627
1,L2GCNConv,final,KMEANS,3,0.6249328440195765,0.32254906562678903,0.014483494330483933
2,L2GCNConv,final,KMEANS,4,0.5195463376718098,0.3974539693336119,0.012578192668370729
3,L2GCNConv,final,KMEANS,5,0.5223386011667797,0.21241911628074922,0.008440506082924078
4,L2GCNConv,final,KMEANS,6,0.44595294006344793,0.1326670005355358,0.007736657931013589
5,L2GCNConv,final,PAM,2,0.6704087257385254,0.659020713267333,0.18799701592038223
6,L2GCNConv,final,PAM,3,0.6949758529663086,0.9071564627210718,0.0295227847733155
7,L2GCNConv,final,PAM,4,0.6897221803665161,0.40428434605209074,0.009544792402996891
8,L2GCNConv,final,PAM,5,0.5803341865539551,0.4388378928681662,0.009108240011319052
9,L2GCNConv,final,PAM,6,0.576539158821106,0.608843088859639,0.007224878587133837
10,L2GCNConv,final,COMMONNN,2,-0.3061557034604623,0.08560876849730133,0.045523086935128014
11,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,2,0.5900147583385097,0.6140065337409341,0.18996523864700562
12,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,3,0.5986797872110442,0.357533497908737,0.014646525301154489
13,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,4,0.5537602209856274,0.3261303133036986,0.011986854229190769
14,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,5,0.4067181021039394,0.4524991933666397,0.011357828003719421
15,L2GCNConv,final,AGGLOMERATIVE_CLUSTERING,6,0.41457435008081844,0.28907463799773114,0.006994814489532772
16,L2GCNConv,final,BRICH,2,0.8025859594345093,0.8985845890782724,0.03457087982730433
17,L2GCNConv,final,BRICH,3,0.6961987614631653,0.6270250428159981,0.028473739754538287
18,L2GCNConv,final,BRICH,4,0.6953845024108887,0.32474464997657293,0.008320769631568208
19,L2GCNConv,final,BRICH,5,0.6164496541023254,0.36644467002619524,0.007214602355166857
20,L2GCNConv,final,BRICH,6,0.5449479818344116,0.49211203855077756,0.006793666792845336
21,L2GCNConv,final,DBSCAN,2,-0.24125042194838933,0.4226231159984414,0.0766654497547658
22,L2GCNConv,final,MEANSHIFT,14,0.5347961906548241,0.0011734513034195543,0.0004218445765088878
23,L2GCNConv,final,SPECTRAL_CLUSTERING,2,0.8112795992970704,0.16096808073039753,0.015682290757289566
24,L2GCNConv,final,SPECTRAL_CLUSTERING,3,0.7968865390591977,0.013031140825986609,0.003967998971854517
25,L2GCNConv,final,SPECTRAL_CLUSTERING,4,0.6957333473330324,0.02585743675792752,0.0033086596647042576
26,L2GCNConv,final,SPECTRAL_CLUSTERING,5,0.604800756266885,0.008217490216417737,0.0031344124426508383
27,L2GCNConv,final,SPECTRAL_CLUSTERING,6,0.5397084389850192,0.014111526993939362,0.0030644527579951003
28,L2GCNConv,final,GAUSSIAN_MIXTURE,2,0.6760701835028112,0.32771511732983455,0.11123632958207012
29,L2GCNConv,final,GAUSSIAN_MIXTURE,3,0.6189855153915926,0.7226862853160074,0.01769892325530155
30,L2GCNConv,final,GAUSSIAN_MIXTURE,4,0.5126722823937625,0.36057357738372336,0.012753930577293737
31,L2GCNConv,final,GAUSSIAN_MIXTURE,5,0.43733274444430376,0.3971122286266757,0.011026297411482502
32,L2GCNConv,final,GAUSSIAN_MIXTURE,6,0.45570693578546295,0.1441320032038277,0.0072687273954691834
0,L2GCNConv,alsnmf,KMEANS,2,0.7269524067132141,0.5576490947641193,0.15952127744004063
1,L2GCNConv,alsnmf,KMEANS,3,0.7313233337402711,0.9071564627210718,0.0295227847733155
2,L2GCNConv,alsnmf,KMEANS,4,0.6346549374984235,0.8081607809729663,0.024900553283677608
3,L2GCNConv,alsnmf,KMEANS,5,0.6267568419430478,0.9550669164486564,0.018659640244054563
4,L2GCNConv,alsnmf,KMEANS,6,0.6278469175968762,0.7402827972342994,0.00840377156945523
5,L2GCNConv,alsnmf,PAM,2,0.6888155341148376,0.6739781654006203,0.1993301693623911
6,L2GCNConv,alsnmf,PAM,3,0.6272071599960327,0.575015704853921,0.10099303255938978
7,L2GCNConv,alsnmf,PAM,4,0.6187000870704651,0.7883073086972676,0.04476312044867986
8,L2GCNConv,alsnmf,PAM,5,0.5532627105712891,0.9161248908312855,0.02657807422457986
9,L2GCNConv,alsnmf,PAM,6,0.5802859663963318,0.6521844149687227,0.019102688358560348
10,L2GCNConv,alsnmf,COMMONNN,18,0.35998123618833666,0.2356898640810243,0.0006218610203174764
11,L2GCNConv,alsnmf,AFFINITY_PROPAGATION,10,0.5865689516067505,0.2566677189000826,0.00515611150270276
12,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.7060852771930709,0.659020713267333,0.18799701592038223
13,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.7313233337402711,0.9071564627210718,0.0295227847733155
14,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.6156450411031695,0.7935920763197182,0.02601509204346008
15,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.618442795366556,0.904841126220417,0.01755608468203248
16,L2GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.6210919324627463,0.7104878945579797,0.007041191410098758
17,L2GCNConv,alsnmf,BRICH,2,0.6725401878356934,0.47386046437296847,0.15710861732353457
18,L2GCNConv,alsnmf,BRICH,3,0.6227732300758362,0.6820132719033507,0.08721024231748245
19,L2GCNConv,alsnmf,BRICH,4,0.617133378982544,0.7974794108415918,0.030652272426880157
20,L2GCNConv,alsnmf,BRICH,5,0.5852062702178955,0.8586488656909681,0.019164639466208222
21,L2GCNConv,alsnmf,BRICH,6,0.5772580504417419,0.6251813735436937,0.008737688845689828
22,L2GCNConv,alsnmf,DBSCAN,3,0.45862655499457317,0.6099489385897185,0.03216427542149917
23,L2GCNConv,alsnmf,MEANSHIFT,5,0.6842826388325233,0.38060150998054515,0.0039009469770431484
24,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,2,0.7250991331426984,0.7986524851607331,0.14456913382327266
25,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,3,0.5929254052930077,0.7000955638390578,0.03098625143951789
26,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,4,0.4399576889329518,0.9792321232420652,0.026648124260273513
27,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,5,0.2819713031421548,0.989108008778473,0.003465093989630986
28,L2GCNConv,alsnmf,SPECTRAL_CLUSTERING,6,0.25402862958850897,0.9948190798101404,0.0018530149974663797
29,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,2,0.6793209244327922,0.6823624086586,0.20110791892192187
30,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,3,0.5656553201749217,0.8126801306327448,0.036854569792400975
31,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,4,0.5184012662662782,0.9118986747135711,0.030315767620290833
32,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,5,0.49527740382672897,0.6515889170055333,0.011645483984946877
33,L2GCNConv,alsnmf,GAUSSIAN_MIXTURE,6,0.5079716950427292,0.4651794032234995,0.008328659192647666
0,L2GCNConv,nmf,KMEANS,2,0.7470815660878176,0.1945330953296983,0.10825224996428627
1,L2GCNConv,nmf,KMEANS,3,0.7020530783456387,0.8785776758281623,0.02365924741060618
2,L2GCNConv,nmf,KMEANS,4,0.6629739846980286,0.386744451935332,0.012556625049557074
3,L2GCNConv,nmf,KMEANS,5,0.6553153278854817,0.5919219306318859,0.008561099893608324
4,L2GCNConv,nmf,KMEANS,6,0.6372238927016074,0.7134726578272673,0.007528687734862009
5,L2GCNConv,nmf,PAM,2,0.6748180389404297,0.7656233861870965,0.1776797193695338
6,L2GCNConv,nmf,PAM,3,0.661286473274231,0.6824851349098071,0.021259136894157787
7,L2GCNConv,nmf,PAM,4,0.6320618391036987,0.7819004950166195,0.021172571845164134
8,L2GCNConv,nmf,PAM,5,0.6307914853096008,0.5220268007334146,0.011481371742800985
9,L2GCNConv,nmf,PAM,6,0.6216273307800293,0.2596828028397291,0.00540953112100966
10,L2GCNConv,nmf,COMMONNN,2,0.8420075830512509,0.16096808073039753,0.015682290757289566
11,L2GCNConv,nmf,AFFINITY_PROPAGATION,14,0.5405434966087341,0.2022793410405935,0.0016099427875656657
12,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,2,0.7120079570337283,0.7322436712912548,0.15218806050697609
13,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,3,0.7144058124145963,0.3727142170266641,0.014323035725948665
14,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,4,0.6039665379339156,0.5251134679412741,0.013505107876627991
15,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,5,0.6206301455795601,0.5646985869181266,0.009909338547970416
16,L2GCNConv,nmf,AGGLOMERATIVE_CLUSTERING,6,0.6083016457136236,0.6584059477594055,0.007989355562882007
17,L2GCNConv,nmf,BRICH,2,0.855858325958252,0.16096808073039753,0.015682290757289566
18,L2GCNConv,nmf,BRICH,3,0.7304302453994751,0.2722847135529614,0.013371919488171095
19,L2GCNConv,nmf,BRICH,4,0.701636791229248,0.28308746928311085,0.006246595512490402
20,L2GCNConv,nmf,BRICH,5,0.6643529534339905,0.37542926792595366,0.006062705698943357
21,L2GCNConv,nmf,BRICH,6,0.6595908403396606,0.19798028384009533,0.00471354020537568
22,L2GCNConv,nmf,DBSCAN,2,0.8420075830512509,0.16096808073039753,0.015682290757289566
23,L2GCNConv,nmf,MEANSHIFT,5,0.6613236017196348,0.16069848273231752,0.005713080824334972
24,L2GCNConv,nmf,SPECTRAL_CLUSTERING,2,0.7452535500684796,0.32771511732983455,0.11123632958207012
25,L2GCNConv,nmf,SPECTRAL_CLUSTERING,3,0.19891479029534997,0.2812327639413483,0.073281831487887
26,L2GCNConv,nmf,SPECTRAL_CLUSTERING,4,0.01729591132713358,0.45677113718938067,0.0037784617130227354
27,L2GCNConv,nmf,SPECTRAL_CLUSTERING,5,-0.003822159452447238,0.617344185630933,0.001939224105940463
28,L2GCNConv,nmf,SPECTRAL_CLUSTERING,6,0.0051531641690838945,0.7230924612441195,0.0013042689199472526
29,L2GCNConv,nmf,GAUSSIAN_MIXTURE,2,0.7120079570337283,0.7322436712912548,0.15218806050697609
30,L2GCNConv,nmf,GAUSSIAN_MIXTURE,3,0.6875062494581919,0.973692635547954,0.026882162073356062
31,L2GCNConv,nmf,GAUSSIAN_MIXTURE,4,0.6592466214424056,0.4560687975383352,0.012044401624229617
32,L2GCNConv,nmf,GAUSSIAN_MIXTURE,5,0.6587307397308466,0.6210485175725147,0.007959611997881737
33,L2GCNConv,nmf,GAUSSIAN_MIXTURE,6,0.597772852854578,0.6541522770408466,0.004775258542797084
0,L2GCNConv,fpdnmf,KMEANS,2,0.7079122559664912,0.5576490947641193,0.15952127744004063
1,L2GCNConv,fpdnmf,KMEANS,3,0.7029425655324614,0.9071564627210718,0.0295227847733155
2,L2GCNConv,fpdnmf,KMEANS,4,0.6182135918868373,0.6865855974738064,0.025538532407056752
3,L2GCNConv,fpdnmf,KMEANS,5,0.6131228279057597,0.904131566610412,0.018744311342123832
4,L2GCNConv,fpdnmf,KMEANS,6,0.6145753011324477,0.6829811915086202,0.008420903067602162
5,L2GCNConv,fpdnmf,PAM,2,0.5739372968673706,0.41573097438196815,0.24196441326328155
6,L2GCNConv,fpdnmf,PAM,3,0.5886555314064026,0.40545568399443843,0.10369109759330226
7,L2GCNConv,fpdnmf,PAM,4,0.5391767621040344,0.7848993763534736,0.0617841327589101
8,L2GCNConv,fpdnmf,PAM,5,0.5497449636459351,0.4838087122011955,0.02509273746763215
9,L2GCNConv,fpdnmf,PAM,6,0.5448386669158936,0.4141389594891611,0.021092191917919816
10,L2GCNConv,fpdnmf,COMMONNN,23,0.08456556775541879,0.12429136190807187,0.0005100123712755408
11,L2GCNConv,fpdnmf,AFFINITY_PROPAGATION,9,0.5744926333427429,0.19834980887403578,0.0078901514126975
12,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,2,0.6843536682713253,0.659020713267333,0.18799701592038223
13,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,3,0.7029425655324614,0.9071564627210718,0.0295227847733155
14,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,4,0.6010214626212461,0.7935920763197182,0.02601509204346008
15,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,5,0.6078358416101965,0.904841126220417,0.01755608468203248
16,L2GCNConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,6,0.6098872620640502,0.7104878945579797,0.007041191410098758
17,L2GCNConv,fpdnmf,BRICH,2,0.5879695415496826,0.47386046437296847,0.15710861732353457
18,L2GCNConv,fpdnmf,BRICH,3,0.5509268045425415,0.6820132719033507,0.08721024231748245
19,L2GCNConv,fpdnmf,BRICH,4,0.5503854751586914,0.7974794108415918,0.030652272426880157
20,L2GCNConv,fpdnmf,BRICH,5,0.545324444770813,0.5271488806212099,0.010538372095783148
21,L2GCNConv,fpdnmf,BRICH,6,0.534910261631012,0.6639527330553519,0.009997595894015682
22,L2GCNConv,fpdnmf,DBSCAN,3,0.14698695394309716,0.4264005755737904,0.03695595201715106
23,L2GCNConv,fpdnmf,MEANSHIFT,5,0.6594191195829741,0.5879149700317239,0.0027693135089758257
24,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,2,0.7858025672239598,0.8985845890782724,0.03457087982730433
25,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,3,0.6933806448918527,0.4897994726742704,0.017878996386361576
26,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,4,0.5269347722590385,0.5619823093594405,0.015429710967369403
27,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,5,0.413562666353701,0.7561949239865877,0.013671743728709893
28,L2GCNConv,fpdnmf,SPECTRAL_CLUSTERING,6,0.2992696298560898,0.6634635071039332,0.007407964665552041
29,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,2,0.6442240891241539,0.5242049921099875,0.2062506944334217
30,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,3,0.5226114918854354,0.9375283068693359,0.0370153779561291
31,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,4,0.5384072195289695,0.9591518251533702,0.02643729644016294
32,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,5,0.5263461642481402,0.6816909589017637,0.020310745090246017
33,L2GCNConv,fpdnmf,GAUSSIAN_MIXTURE,6,0.5157188072729924,0.7704983092755439,0.00866236094818034
0,L2GCNConv,pnmf,KMEANS,2,0.7420839527602344,0.1945330953296983,0.10825224996428627
1,L2GCNConv,pnmf,KMEANS,3,0.694424731536245,0.8785776758281623,0.02365924741060618
2,L2GCNConv,pnmf,KMEANS,4,0.6508977458932564,0.3911390500977112,0.01256762224966305
3,L2GCNConv,pnmf,KMEANS,5,0.644592682104541,0.5919219306318859,0.008561099893608324
4,L2GCNConv,pnmf,KMEANS,6,0.6152075868378785,0.7145079190365138,0.007517563882467916
5,L2GCNConv,pnmf,PAM,2,0.6339768171310425,0.6081162426226454,0.1993301693623911
6,L2GCNConv,pnmf,PAM,3,0.6638984680175781,0.8160217580205824,0.0212125299934016
7,L2GCNConv,pnmf,PAM,4,0.6221616864204407,0.47034546543822187,0.012996221243899297
8,L2GCNConv,pnmf,PAM,5,0.6394951343536377,0.6522825870924351,0.008231547990157776
9,L2GCNConv,pnmf,PAM,6,0.5944156050682068,0.4329124677073839,0.010106427113696696
10,L2GCNConv,pnmf,COMMONNN,3,0.7301610897252669,0.2962054623684176,0.006782173631057166
11,L2GCNConv,pnmf,AFFINITY_PROPAGATION,14,0.49950355291366577,0.0477235955401825,0.0016388977480173016
12,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,2,0.6989548410655123,0.39500493433167194,0.16425136108950653
13,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,3,0.7076548863926333,0.3079455529358299,0.014442420073028569
14,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,4,0.6823267438179976,0.49755208146101537,0.009434816683880739
15,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,5,0.6025177727705863,0.5522631627599561,0.009048936148790977
16,L2GCNConv,pnmf,AGGLOMERATIVE_CLUSTERING,6,0.6015905579618535,0.6813636424150228,0.007758514193219074
17,L2GCNConv,pnmf,BRICH,2,0.7571856379508972,0.24475183817004323,0.09599847621466327
18,L2GCNConv,pnmf,BRICH,3,0.7326244711875916,0.2722847135529614,0.013371919488171095
19,L2GCNConv,pnmf,BRICH,4,0.6471012234687805,0.42130337827813136,0.012108994481899749
20,L2GCNConv,pnmf,BRICH,5,0.6533426642417908,0.403274243251411,0.005956392178386717
21,L2GCNConv,pnmf,BRICH,6,0.6562471985816956,0.21226457993479972,0.0046490270890571705
22,L2GCNConv,pnmf,DBSCAN,2,0.8281900255607184,0.5602490415534684,0.019523499626990046
23,L2GCNConv,pnmf,MEANSHIFT,5,0.6642737341873266,0.09981407928901222,0.004901809533361379
24,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,2,0.7401888408352898,0.32771511732983455,0.11123632958207012
25,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,3,0.4225098279054211,0.2120632003251782,0.06430288182160507
26,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,4,0.1609506593943883,0.3698626702512047,0.0037542093984836186
27,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,5,0.15621768278962914,0.4868701399421911,0.0019321080302943528
28,L2GCNConv,pnmf,SPECTRAL_CLUSTERING,6,0.16433181564064203,0.6248574598746321,0.0013013242940141877
29,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,2,0.6727189662550253,0.8530917713577287,0.18396533388358915
30,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,3,0.6361322690816021,0.5815047169247498,0.033379268926983854
31,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,4,0.6099999788908185,0.48379792369065655,0.012861570205348161
32,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,5,0.5910950644010379,0.6612560977690516,0.008409289959059412
33,L2GCNConv,pnmf,GAUSSIAN_MIXTURE,6,0.6119284385920355,0.7181826956718321,0.007773600776733451
0,L2GCNConv,gnmf,KMEANS,2,0.5270634628199399,0.1986326975094517,0.1956794336597832
1,L2GCNConv,gnmf,KMEANS,3,0.572507284606772,0.40910140391814076,0.08365295936915208
2,L2GCNConv,gnmf,KMEANS,4,0.5448212211958732,0.7116350345195683,0.031991916393638825
3,L2GCNConv,gnmf,KMEANS,5,0.5472826952992057,0.8855096218388598,0.02081682893066809
4,L2GCNConv,gnmf,KMEANS,6,0.5090686649956307,0.77016582791803,0.015156197355965056
5,L2GCNConv,gnmf,PAM,2,0.43828803300857544,0.8874724035687076,0.19752067427501152
6,L2GCNConv,gnmf,PAM,3,0.39937153458595276,0.9902724720442446,0.053210971734062466
7,L2GCNConv,gnmf,PAM,4,0.443665474653244,0.4411916762224445,0.0573088988104664
8,L2GCNConv,gnmf,PAM,5,0.49666014313697815,0.541561754923683,0.011827781542813767
9,L2GCNConv,gnmf,PAM,6,0.5130639672279358,0.8469102305825027,0.021355825687858272
10,L2GCNConv,gnmf,COMMONNN,35,0.07073195246962383,0.6282110191687955,0.0003359519534558378
11,L2GCNConv,gnmf,AFFINITY_PROPAGATION,14,0.555463433265686,0.9538129747387103,0.0024780988191835016
12,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,2,0.4650010454817411,0.9150276671443913,0.2456786400215869
13,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,3,0.4498039104422485,0.5291362287249612,0.09268748767507468
14,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,4,0.49767589691622927,0.7334759733325712,0.03288557851439399
15,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,5,0.4979603967543147,0.6261073699211992,0.025939647087775776
16,L2GCNConv,gnmf,AGGLOMERATIVE_CLUSTERING,6,0.5035802914068718,0.759057099183473,0.015750563696437368
17,L2GCNConv,gnmf,BRICH,2,0.552245020866394,0.583513352162577,0.15710861732353457
18,L2GCNConv,gnmf,BRICH,3,0.5611269474029541,0.8274433511899884,0.03633392342265128
19,L2GCNConv,gnmf,BRICH,4,0.48061150312423706,0.9238085578652127,0.0319590989177352
20,L2GCNConv,gnmf,BRICH,5,0.4766814708709717,0.9737040280650654,0.017489870206444814
21,L2GCNConv,gnmf,BRICH,6,0.468921422958374,0.948115012206045,0.006819657613653548
22,L2GCNConv,gnmf,DBSCAN,2,0.20160855825114532,0.5103120218739979,0.2488531928064634
23,L2GCNConv,gnmf,MEANSHIFT,2,0.579522149019149,0.9486620665199225,0.049110331582038376
24,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,2,0.5270634628199399,0.1986326975094517,0.1956794336597832
25,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,3,0.5419424769044735,0.5455264049714006,0.036080796922126186
26,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,4,0.033945929263199046,0.6887083761772979,0.024991246253257358
27,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,5,-0.20687645582419148,0.8315596272849856,0.0034361716856787677
28,L2GCNConv,gnmf,SPECTRAL_CLUSTERING,6,-0.2048872641438124,0.7322200517001715,0.0018429131560828908
29,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,2,0.034094671911769264,0.7656233861870965,0.1776797193695338
30,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,3,-0.12402766219115345,0.44881489250215056,0.08261330210170363
31,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,4,-0.1826804369657397,0.7106634917553407,0.027141151908981146
32,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,5,-0.19121267029700692,0.7493373321781481,0.014216542091275316
33,L2GCNConv,gnmf,GAUSSIAN_MIXTURE,6,-0.3930636396590617,0.7290303501398941,0.0074630522375964455
0,L3GCNConv,final,KMEANS,2,0.772261032261958,0.0648772769985375,0.0928556689576356
1,L3GCNConv,final,KMEANS,3,0.7792623394594754,0.004538641313369384,0.007271475894176104
2,L3GCNConv,final,KMEANS,4,0.7356928209622878,0.029085976194801844,0.005041060248800715
3,L3GCNConv,final,KMEANS,5,0.6418370180034595,0.03394906971465565,0.004832879406940693
4,L3GCNConv,final,KMEANS,6,0.6434509971680991,0.03751178111071609,0.003827028744865123
5,L3GCNConv,final,PAM,2,0.7397437691688538,0.3371173697941779,0.12285519277471785
6,L3GCNConv,final,PAM,3,0.6527470350265503,0.41203744924165364,0.030363844943758513
7,L3GCNConv,final,PAM,4,0.650023341178894,0.3421986919147445,0.017502623254220227
8,L3GCNConv,final,PAM,5,0.6504846215248108,0.9486518811910216,0.009715197458791115
9,L3GCNConv,final,PAM,6,0.6363778114318848,0.9146966851903541,0.008935816415258521
10,L3GCNConv,final,COMMONNN,6,-0.4418284737943785,0.9645486327931962,0.0021276584751643147
11,L3GCNConv,final,AFFINITY_PROPAGATION,2,0.8356916904449463,0.23140100396598456,0.03457087982730433
12,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,2,0.772261032261958,0.0648772769985375,0.0928556689576356
13,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,3,0.777127244085723,0.005542637179782293,0.00729533544357666
14,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,4,0.7476894669762758,0.015345005281608707,0.0049525654288921665
15,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,5,0.6349174088061944,0.027376223719940168,0.004790476322737073
16,L3GCNConv,final,AGGLOMERATIVE_CLUSTERING,6,0.5601244953938798,0.043618384429257966,0.004677193295576422
17,L3GCNConv,final,BRICH,2,0.8282290101051331,0.32104582797483205,0.04190409676036888
18,L3GCNConv,final,BRICH,3,0.7416216731071472,0.16581597222532352,0.010743542683199783
19,L3GCNConv,final,BRICH,4,0.6851373314857483,0.2952919271430142,0.010111398224887868
20,L3GCNConv,final,BRICH,5,0.6848967671394348,0.4366126650846599,0.004076392288301973
21,L3GCNConv,final,BRICH,6,0.6372788548469543,0.3078805722950436,0.0037955536981704708
22,L3GCNConv,final,DBSCAN,2,-0.14383542855568698,0.5816878841676463,0.16190219202869796
23,L3GCNConv,final,MEANSHIFT,9,0.6621813506989584,0.0001611282203993068,0.0008602131244136682
24,L3GCNConv,final,SPECTRAL_CLUSTERING,2,0.8940427373431723,0.0035138969588393116,0.007904636434342312
25,L3GCNConv,final,SPECTRAL_CLUSTERING,3,0.8738139140646844,0.013031140825986609,0.003967998971854517
26,L3GCNConv,final,SPECTRAL_CLUSTERING,4,0.8318912268873824,0.018442401200353526,0.00264883478298475
27,L3GCNConv,final,SPECTRAL_CLUSTERING,5,0.7461293141942089,0.03988623997673416,0.0024834349604235576
28,L3GCNConv,final,SPECTRAL_CLUSTERING,6,0.7134757572412087,0.06765727987883743,0.002011700473901193
29,L3GCNConv,final,GAUSSIAN_MIXTURE,2,0.772261032261958,0.0648772769985375,0.0928556689576356
30,L3GCNConv,final,GAUSSIAN_MIXTURE,3,0.7792623394594754,0.004538641313369384,0.007271475894176104
31,L3GCNConv,final,GAUSSIAN_MIXTURE,4,0.7356928209622878,0.029085976194801844,0.005041060248800715
32,L3GCNConv,final,GAUSSIAN_MIXTURE,5,0.6418725953904939,0.029027409923190237,0.004827091241815731
33,L3GCNConv,final,GAUSSIAN_MIXTURE,6,0.6419115938287461,0.03217135912873832,0.0038246603807019436
0,L3GCNConv,alsnmf,KMEANS,2,0.7837145513902689,0.07729596541589642,0.09910953794384217
1,L3GCNConv,alsnmf,KMEANS,3,0.7570326494113055,0.19944343486249116,0.01936088075935204
2,L3GCNConv,alsnmf,KMEANS,4,0.7115847416948958,0.19791200706660123,0.016664170891018768
3,L3GCNConv,alsnmf,KMEANS,5,0.7121752380317342,0.8291910511902292,0.00904284768283813
4,L3GCNConv,alsnmf,KMEANS,6,0.6750743722490617,0.6573175432202634,0.008210385888750846
5,L3GCNConv,alsnmf,PAM,2,0.6801823377609253,0.500029371840442,0.21266329105887205
6,L3GCNConv,alsnmf,PAM,3,0.6782417893409729,0.7803615003242941,0.07507766323056708
7,L3GCNConv,alsnmf,PAM,4,0.6530296206474304,0.5278098441000698,0.02788919623264066
8,L3GCNConv,alsnmf,PAM,5,0.6641902327537537,0.653283233992422,0.02209904897760444
9,L3GCNConv,alsnmf,PAM,6,0.6697900891304016,0.5482515892184927,0.01615453349818009
10,L3GCNConv,alsnmf,COMMONNN,7,0.6045450085679338,0.3629671385351682,0.0028502286245448865
11,L3GCNConv,alsnmf,AFFINITY_PROPAGATION,12,0.6612268090248108,0.17478893770803255,0.002398994269797768
12,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.847019700835192,0.07284352053627267,0.023332962968841763
13,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.734118980666797,0.19617695032372193,0.020772524873766962
14,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.7167167372459726,0.3468472012774273,0.013423627305034718
15,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.6278479438700267,0.39778386470063987,0.012658125136926834
16,L3GCNConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.6397716587586088,0.5374732647618706,0.010195844183417452
17,L3GCNConv,alsnmf,BRICH,2,0.69974684715271,0.4853365570655557,0.1141886636720052
18,L3GCNConv,alsnmf,BRICH,3,0.6902192234992981,0.6064896563080674,0.07171012651026124
