,Model_Name,Enocding_Type,Clustering_Algorithm,Clusters,Silhouette_Score,Survival_Pval,Cluster_score
4,L2ARMAConv,final,KMEANS,6,0.06046737577035855,0.16537657307759854,0.0020386796266797513
5,L2ARMAConv,final,PAM,2,0.6329380869865417,0.9515009008995969,0.2045681814574372
6,L2ARMAConv,final,PAM,3,0.6441986560821533,0.9979000925551399,0.03781928964892288
7,L2ARMAConv,final,PAM,4,0.5565893650054932,0.7490814421192111,0.03080798469666987
8,L2ARMAConv,final,PAM,5,0.5634262561798096,0.7704149009580451,0.008107682610385848
9,L2ARMAConv,final,PAM,6,0.5108156800270081,0.8139321958896266,0.007435531182633938
10,L2ARMAConv,final,COMMONNN,2,-0.27425627134901703,0.025316692862014593,0.03825336105776098
11,L2ARMAConv,final,AGGLOMERATIVE_CLUSTERING,2,0.4602155324274672,0.49568178321998013,0.015682290757289566
12,L2ARMAConv,final,AGGLOMERATIVE_CLUSTERING,3,0.15889751468415925,0.7919191963894805,0.012855037774537857
13,L2ARMAConv,final,AGGLOMERATIVE_CLUSTERING,4,0.1645981766393261,0.6848747096544036,0.008796450475625323
14,L2ARMAConv,final,AGGLOMERATIVE_CLUSTERING,5,0.16992228791152902,0.6437423435418083,0.0033120016368193422
15,L2ARMAConv,final,AGGLOMERATIVE_CLUSTERING,6,0.07144587156077835,0.729423806942232,0.0032708166100750683
16,L2ARMAConv,final,BRICH,2,0.7395055294036865,0.9949970721418173,0.045523086935128014
17,L2ARMAConv,final,BRICH,3,0.6906784772872925,0.6360485561967293,0.008880540016101397
18,L2ARMAConv,final,BRICH,4,0.6509517431259155,0.8205282040293318,0.008481505381941484
19,L2ARMAConv,final,BRICH,5,0.6356549859046936,0.7158384132370821,0.004926964914014035
20,L2ARMAConv,final,BRICH,6,0.5709006190299988,0.7433608580522411,0.00453894579038142
21,L2ARMAConv,final,DBSCAN,2,-0.27425627134901703,0.025316692862014593,0.03825336105776098
22,L2ARMAConv,final,MEANSHIFT,44,0.15855327318466889,0.048358065826343735,9.522547961319256e-05
23,L2ARMAConv,final,SPECTRAL_CLUSTERING,2,0.46741020287099766,0.6731068716860342,0.007904636434342312
24,L2ARMAConv,final,SPECTRAL_CLUSTERING,3,0.4574835634885965,0.4769107643696241,0.003967998971854517
25,L2ARMAConv,final,SPECTRAL_CLUSTERING,4,0.42937166400829496,0.00013740623510981832,0.0015910489005980927
26,L2ARMAConv,final,SPECTRAL_CLUSTERING,5,0.2483896755111032,0.0003468853516311725,0.0014465857154125374
27,L2ARMAConv,final,SPECTRAL_CLUSTERING,6,0.1667480002032597,0.000872661537069565,0.0014192831086301818
28,L2ARMAConv,final,GAUSSIAN_MIXTURE,2,0.33821578005027786,0.5516618073539884,0.003968190981095538
29,L2ARMAConv,final,GAUSSIAN_MIXTURE,3,0.09964753765099774,0.3900162281627263,0.0047576683557034
30,L2ARMAConv,final,GAUSSIAN_MIXTURE,4,-0.08482115666486977,2.9789593729311794e-12,0.0013262386694831412
31,L2ARMAConv,final,GAUSSIAN_MIXTURE,5,0.06600782946665604,0.6103658234705782,0.0060158146948147235
32,L2ARMAConv,final,GAUSSIAN_MIXTURE,6,0.0016063551841666267,0.48432196998752375,0.0012788501427266603
0,L2ARMAConv,alsnmf,KMEANS,2,0.71040518388895,0.7108133422104099,0.16425136108950653
1,L2ARMAConv,alsnmf,KMEANS,3,0.6916876096868231,0.9979000925551399,0.037732667214738926
2,L2ARMAConv,alsnmf,KMEANS,4,0.6322407537089932,0.9966506072612021,0.02678202565186216
3,L2ARMAConv,alsnmf,KMEANS,5,0.6377130320040902,0.8950228017793975,0.008083351678672994
4,L2ARMAConv,alsnmf,KMEANS,6,0.6102570471300985,0.9014598640996354,0.007414561034523159
5,L2ARMAConv,alsnmf,PAM,2,0.6249994039535522,0.9296647881700774,0.237996222282186
6,L2ARMAConv,alsnmf,PAM,3,0.5567051768302917,0.8922265191921979,0.10572868166621838
7,L2ARMAConv,alsnmf,PAM,4,0.5481078624725342,0.9166566489222698,0.0536902949764135
8,L2ARMAConv,alsnmf,PAM,5,0.576478898525238,0.9710939031628856,0.020521167614779096
9,L2ARMAConv,alsnmf,PAM,6,0.5233003497123718,0.8805993044135461,0.016508895217741397
